grid,alt,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,country_CompletionStatus_1,nationality_CompletionStatus_1,binned_circuits_CompletionStatus_1,trackType_CompletionStatus_1,country_CompletionStatus_2,nationality_CompletionStatus_2,binned_circuits_CompletionStatus_2,trackType_CompletionStatus_2
4,414,93233.91184787966,90090,0.0,76.42624742901702,87.27874228705106,65.14750514196595,0.23516038079891244,0.20773185755531934,0.23050456808983658,0.2372434830837493,0.7648396192010875,0.7922681424446806,0.7694954319101635,0.7627565169162507
13,28,84767.81402466481,76701,0.0765487151084546,56.65487151084546,65.87653205898096,45.876532058980956,0.3382331804313162,0.18835133545002572,0.24951324745311615,0.27600616529177346,0.6617668195686838,0.8116486645499743,0.7504867525468839,0.7239938347082265
18,159,87611.95390338283,85182,0.006138973620025251,67.00966714698359,76.93051318998738,56.78187242297854,0.26106260269460774,0.2577525372444921,0.2534509202453988,0.2372434830837493,0.7389373973053922,0.742247462755508,0.7465490797546013,0.7627565169162507
16,134,113669.42052484033,97568,0.0,66.87537899335332,70.37386301994005,62.50151597341327,0.2121094713208724,0.2689022397525063,0.2512370993767454,0.24344982976901325,0.7878905286791276,0.7310977602474937,0.7487629006232547,0.7565501702309867
8,17,105795.5410840547,101135,0.0,80.42133175184975,87.39239833944224,73.45026516425727,0.25767933450605224,0.18023776441858624,0.23568649249583104,0.23868441822799705,0.7423206654939478,0.8197622355814138,0.7643135075041689,0.761315581772003
6,224,89293.32320974754,86097,0.0,80.12531017972319,90.95037221566781,69.30024814377855,0.24889204863008713,0.2213220249838506,0.2534509202453988,0.2372434830837493,0.7511079513699129,0.7786779750161492,0.7465490797546013,0.7627565169162507
13,12,85069.79837819112,79477,0.0208896555956751,69.30965436821731,79.2206888086498,60.13172324908229,0.33623374617496,0.16350858423942205,0.27544034128328754,0.2870452528837622,0.6637662538250402,0.836491415760578,0.7245596587167124,0.7129547471162379
3,316,112120.79362435878,107414,0.14020408150969565,64.30612246537392,68.1904762096029,60.20068028508768,0.2276642631733666,0.2063694267515924,0.2703275607783846,0.24825407848171716,0.7723357368266334,0.7936305732484077,0.7296724392216153,0.7517459215182828
10,77,84545.40933992916,79968,0.01488049405045555,72.79182708234056,82.27987648738612,64.04780237981778,0.30778486120112025,0.1852777986013081,0.2714092670655217,0.2742972300443117,0.6922151387988799,0.8147222013986919,0.7285907329344782,0.7257027699556883
19,18,109582.40949723289,99158,2.46,80.0,92.0,74.0,0.2607594936708861,0.2921232461377706,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7078767538622294,0.7643135075041689,0.7627565169162507
15,151,113683.06925095596,97800,0.003278968185687727,66.34420636286245,69.50815477214684,62.23490742333953,0.21702855483543043,0.2620689655172414,0.25127366710438814,0.2372434830837493,0.7829714451645696,0.7379310344827587,0.7487263328956119,0.7627565169162507
11,10,98359.27792100467,88182,0.0,83.57733899856757,89.47303864722913,77.68163934990602,0.35181236673773986,0.2063694267515924,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7936305732484077,0.7224123182207014,0.7129547471162379
12,204,88554.41589364612,85547,0.0,77.21361410500138,87.45633692600165,66.97089128400111,0.25853041619668404,0.22220286160501423,0.2534509202453988,0.2372434830837493,0.741469583803316,0.7777971383949857,0.7465490797546013,0.7627565169162507
6,36,94685.07431575078,88053,0.0,69.58878673826135,75.05296156898609,63.856699322898976,0.3164169892461207,0.18243644154551591,0.2711211396119694,0.2737027320171126,0.6835830107538793,0.817563558454484,0.7288788603880306,0.7262972679828874
16,206,116113.91459864042,105877,0.00485609519484866,67.82731423381838,74.82731423381838,59.85609519484866,0.2123442710550777,0.2652615558543654,0.25133647125332903,0.2372434830837493,0.7876557289449223,0.7347384441456345,0.748663528746671,0.7627565169162507
6,11,106425.3983495738,99587,0.0,73.53017309936035,78.85317909355011,66.23653128646058,0.17934861408991398,0.24146113517235987,0.2350382515756799,0.2372434830837493,0.820651385910086,0.7585388648276401,0.7649617484243201,0.7627565169162507
14,7,79399.58071684613,77106,0.5665084915786276,53.47445281914224,60.395377349285205,49.47445281914224,0.3515625,0.21518410006527192,0.2534509202453988,0.2870452528837622,0.6484375,0.7848158999347281,0.7465490797546013,0.7129547471162379
15,30,148244.9206751819,115398,0.0,69.54635733805473,74.0,64.45612534159578,0.19423965567581827,0.20956576463184395,0.2623603426971255,0.2553419773891683,0.8057603443241818,0.7904342353681558,0.7376396573028744,0.7446580226108317
10,37,97856.44796672618,89067,0.0,69.52890666067611,74.97977480749303,63.803472587267656,0.31553798033223124,0.2367177427248085,0.2709605494838242,0.27337138381272297,0.6844620196677688,0.7632822572751916,0.7290394505161757,0.7266286161872771
8,19,105757.66677612356,101045,0.0,80.73097899521947,87.83624808404663,73.61401334096706,0.2606721200933841,0.1771705750681536,0.23542828021131373,0.2372434830837493,0.739327879906616,0.8228294249318464,0.7645717197886862,0.7627565169162507
4,-1,160165.60207114022,104750,0.8059973092476125,71.83400287928131,80.35475251937116,64.83400287928131,0.24497449740666247,0.22801569659480858,0.21890052907535937,0.2751114948333525,0.7550255025933376,0.7719843034051915,0.7810994709246406,0.7248885051666475
6,583,109435.89359218492,89380,0.53,62.0,68.0,60.0,0.21703853955375252,0.2281496032022719,0.2235294117647059,0.2372434830837493,0.7829614604462475,0.7718503967977279,0.7764705882352941,0.7627565169162507
13,10,98234.27590200683,89165,0.0,86.36857365991796,92.23912705036915,80.49802026946678,0.35181236673773986,0.24004155378797687,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7599584462120231,0.7224123182207014,0.7129547471162379
7,10,97643.56905856199,89769,0.0,68.08075843606132,73.64528715117923,62.51622972094339,0.35181236673773986,0.27193243744532414,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.728067562554676,0.7224123182207014,0.7129547471162379
17,259,117509.8224090961,108733,0.0,70.48828049033264,76.7501691433472,64.22639183731809,0.22604180395387524,0.2894225440397842,0.2654685999611198,0.25562310877842265,0.7739581960461247,0.7105774559602158,0.7345314000388801,0.7443768912215774
7,194,93349.51283773144,88984,0.0,76.34327011191247,88.60596206714749,62.81788620144245,0.15942028985507245,0.20956576463184395,0.2235294117647059,0.2372434830837493,0.8405797101449275,0.7904342353681558,0.7764705882352941,0.7627565169162507
4,0,154605.94280614113,107062,0.9021293739300711,68.44680365868848,76.55319634131152,61.893607317376954,0.23658024515459528,0.2068454719046927,0.2231389861651375,0.2796280485651598,0.7634197548454047,0.7931545280953073,0.7768610138348624,0.7203719514348402
14,401,120645.5765092839,116158,0.00817487257299629,57.54753822810111,67.54753822810112,48.36502548540074,0.23008849557522126,0.24948235611706457,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7505176438829354,0.7224123182207014,0.7627565169162507
7,216,123629.95430542024,117900,0.7349588241882147,72.01131712838897,82.15294968920755,64.27194799324819,0.20532602906276587,0.3053000731661367,0.25800218003776226,0.2372434830837493,0.7946739709372341,0.6946999268338632,0.7419978199622377,0.7627565169162507
4,7,101830.05466070451,97979,0.0,78.05460033197534,86.05460033197534,72.97269983401233,0.1771117166212534,0.24057293797492485,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7594270620250752,0.7643135075041689,0.7627565169162507
9,785,79198.0011870181,73973,0.0,68.48709743623127,75.36532307717346,61.60887179528908,0.2612244897959184,0.2179979868084561,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7820020131915437,0.7224123182207014,0.7627565169162507
10,8,100674.64444445811,82516,0.0,73.13126782771178,84.43786828183256,60.62758031834734,0.3516628106190977,0.26043817993621665,0.2631407793854314,0.2870452528837622,0.6483371893809023,0.7395618200637835,0.7368592206145685,0.7129547471162379
8,279,80510.50926918334,75705,0.43495840147376363,68.0,81.49191643990692,63.59676657596277,0.31987117115515407,0.18788278870147856,0.26191829787849485,0.2695743758938657,0.6801288288448459,0.8121172112985213,0.7380817021215051,0.7304256241061343
8,18,108428.02562461383,100430,1.115568544428653,81.78070391466403,90.21929608533597,75.78070391466403,0.2607594936708861,0.24928096657356846,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7507190334264315,0.7643135075041689,0.7627565169162507
12,7,111166.71673573392,101034,0.8460164937199077,61.62945602608025,73.62945602608025,51.69291088881173,0.16423335331803224,0.24666737659646948,0.2212026921087795,0.2372434830837493,0.8357666466819678,0.7533326234035305,0.7787973078912205,0.7627565169162507
18,18,119623.9056622213,113154,0.2585055423079411,83.83388884615465,90.16611115384535,75.83388884615465,0.2191235059760956,0.21048403659646175,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7895159634035384,0.7552504038772213,0.7129547471162379
9,7,80494.40594209182,76359,0.5931462961474542,68.0,83.79916087730398,63.31882522822556,0.3515625,0.22064606425456146,0.2534509202453988,0.2870452528837622,0.6484375,0.7793539357454385,0.7465490797546013,0.7129547471162379
21,17,123671.30112421395,114152,0.0,82.74849833206969,90.50300333586061,77.16166110689898,0.21560149427760242,0.29041989088102116,0.24398980089651115,0.28287017682690074,0.7843985057223976,0.709580109118979,0.7560101991034889,0.7171298231730994
18,18,108929.88791972071,99125,2.2848282669066453,80.232015540521,91.767984459479,74.232015540521,0.2607594936708861,0.2659369521532963,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7340630478467036,0.7643135075041689,0.7627565169162507
9,3,120486.57646176177,99348,0.005464439483212442,75.36066815503627,81.9071121033575,67.72133631007253,0.1860934357331522,0.18184067027945067,0.2290433293010549,0.2372434830837493,0.8139065642668478,0.8181593297205492,0.7709566706989451,0.7627565169162507
8,2,111411.71051647901,101698,0.0,52.0,64.0,40.0,0.11363636363636365,0.20860813674851164,0.21361058601134214,0.2372434830837493,0.8863636363636364,0.7913918632514884,0.7863894139886578,0.7627565169162507
9,7,80736.55823415224,76434,0.6250785722034754,68.0,84.2981026906793,64.01734376695103,0.3515625,0.20216476918678894,0.2534509202453988,0.2870452528837622,0.6484375,0.7978352308132111,0.7465490797546013,0.7129547471162379
6,371,108701.13118995045,93754,0.2690657500099163,61.01534245286761,66.52301367930141,57.04602735860283,0.2186634428529018,0.24948124884688003,0.23826063133825595,0.2372434830837493,0.7813365571470983,0.75051875115312,0.7617393686617441,0.7627565169162507
12,7,86209.43396750167,77286,0.007641781482613219,54.98109580231824,64.7263697528978,43.98109580231824,0.3515625,0.20105792438228634,0.2534509202453988,0.2870452528837622,0.6484375,0.7989420756177135,0.7465490797546013,0.7129547471162379
12,9,85842.85938790455,78968,0.025558715406150158,60.4384407283147,69.88256918769969,50.326697647084664,0.34408974648107177,0.3065236757125744,0.26417074295999243,0.2870452528837622,0.6559102535189283,0.6934763242874257,0.7358292570400076,0.7129547471162379
9,10,98317.16728410122,89609,0.0,74.16808377856381,79.67776615216619,68.65840140496144,0.35181236673773986,0.27193321352081895,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7280667864791811,0.7224123182207014,0.7129547471162379
13,7,100856.00637642744,95988,0.0,76.9495219701317,84.9495219701317,72.0,0.1771117166212534,0.2385355685764457,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7614644314235542,0.7643135075041689,0.7627565169162507
10,174,99388.169155053,86530,0.09048860573317152,76.61935660041239,82.54862603717406,70.04373997984234,0.272720891355807,0.2784188155543105,0.2619869539356083,0.25485601922485124,0.727279108644193,0.7215811844456895,0.7380130460643918,0.7451439807751488
14,32,168749.72977067475,109541,0.0,77.09285244573438,81.9675762751911,71.68680957364182,0.23752971818624619,0.2763489231761557,0.25794939227122515,0.2372434830837493,0.7624702818137539,0.7236510768238442,0.7420506077287748,0.7627565169162507
16,224,121565.47830875427,115117,0.005397505795575549,68.96648493150357,78.04598609061868,60.42673435194602,0.22504186546706623,0.24585028644265192,0.26247397188744587,0.2601647187712133,0.7749581345329337,0.7541497135573481,0.7375260281125541,0.7398352812287867
17,14,101269.00221703263,96723,0.0,84.14032283059082,93.52043044078776,75.45026902549235,0.23483318346238088,0.23113964686998395,0.23568649249583104,0.2372434830837493,0.7651668165376192,0.7688603531300161,0.7643135075041689,0.7627565169162507
15,162,90564.68563389398,87995,0.0,71.0,80.0,62.0,0.27909887359199,0.22867106096709142,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7713289390329084,0.7465490797546013,0.7627565169162507
17,68,111573.97462204323,98734,1.5346856431952807,75.1101273827393,83.72483095540495,69.86241547770247,0.24555555920499203,0.29686273078513453,0.24236847625074778,0.2372434830837493,0.754444440795008,0.7031372692148655,0.7576315237492522,0.7627565169162507
6,240,88222.0488206524,84783,0.0041756869128940395,80.15403832194835,92.15403832194835,67.94525397630365,0.22754420711261103,0.23217195538777097,0.2534509202453988,0.2372434830837493,0.772455792887389,0.7678280446122289,0.7465490797546013,0.7627565169162507
15,149,88081.99444132201,85515,0.0070506190050792766,68.64979366497357,77.17975239796829,59.884814298476215,0.26513820050731923,0.23341888859901044,0.2534509202453988,0.2372434830837493,0.7348617994926807,0.7665811114009896,0.7465490797546013,0.7627565169162507
11,7,78828.43180804262,76151,0.4214525233152163,63.87773903950675,74.50365205267568,55.52664342370405,0.3515625,0.31877366547084274,0.2534509202453988,0.2870452528837622,0.6484375,0.6812263345291573,0.7465490797546013,0.7129547471162379
0,679,75736.03959890164,69924,0.6192019642107907,63.15425765413156,69.15425765413156,57.15425765413156,0.2717463379138905,0.29093975287234386,0.24531243235161712,0.2372434830837493,0.7282536620861095,0.7090602471276563,0.7546875676483829,0.7627565169162507
13,205,94206.85843938222,89283,0.0,72.12487537440661,86.0,55.34340727961817,0.16354143575163832,0.20946597865946234,0.22390894176670353,0.2372434830837493,0.8364585642483616,0.7905340213405374,0.7760910582332965,0.7627565169162507
17,97,109038.62191494301,96104,0.0847014838445016,65.3607435181547,72.20092939769339,59.15981412046133,0.16432874833766725,0.3047453531999222,0.23374361933140897,0.2790862268457558,0.8356712516623327,0.6952546468000778,0.766256380668591,0.7209137731542442
2,359,123564.94276763308,116422,1.2335672909727229,66.59165988073127,72.75887712660086,61.742774611007924,0.22446709466379464,0.32977009752847086,0.27314151898347033,0.2372434830837493,0.7755329053362053,0.6702299024715291,0.7268584810165296,0.7627565169162507
5,678,76468.76937216018,69936,0.4303209774638412,65.21865580595733,72.48645912364722,57.95085248826742,0.2719298245614035,0.19897961912443907,0.24474959612277866,0.2372434830837493,0.7280701754385965,0.8010203808755608,0.7552504038772213,0.7627565169162507
15,369,99032.63634404865,95753,0.08520257792690178,72.59189688292393,87.40810311707607,63.479742207309826,0.24440969220849523,0.25579625646792475,0.2253283463122578,0.2372434830837493,0.7555903077915048,0.7442037435320753,0.7746716536877423,0.7627565169162507
9,10,81005.77246362076,76404,0.024941722878298205,66.59596004303539,75.51748313651053,60.843046186950296,0.3417311903795228,0.26718103195029,0.2675541414899969,0.2870452528837622,0.6582688096204773,0.73281896804971,0.732445858510003,0.7129547471162379
7,221,88936.22697045126,85319,0.00827732719797572,79.10222733502023,89.72267280202428,68.20587096141699,0.22675577901180172,0.23944010490846773,0.2534509202453988,0.2372434830837493,0.7732442209881983,0.7605598950915321,0.7465490797546013,0.7627565169162507
16,18,108788.88145307614,99405,2.023850516409471,80.57768143521925,91.42231856478075,74.57768143521925,0.2607594936708861,0.2610296936804356,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7389703063195643,0.7643135075041689,0.7627565169162507
