resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,isHistoric,trackType,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,nationality
17932,20,2,\N,R,20,0.0,18,\N,\N,\N,\N,\N,\N,6,0,1961,55,France,88,0,1,,,,,,,,,,German
17933,34,26,\N,R,21,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1961,55,France,88,0,1,,,,,,,,,,Italian
17935,52,21,\N,R,23,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1961,55,France,88,0,1,,,,,,,,,,French
17965,20,11,\N,R,22,0.0,43,\N,\N,\N,\N,\N,\N,6,0,1961,58,UK,20,0,1,,,,,,,,,,British
17992,20,21,\N,R,18,0.0,12,\N,\N,\N,\N,\N,\N,6,0,1961,20,Germany,578,1,0,,,,,,,,,,French
17994,32,19,\N,R,20,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1961,20,Germany,578,1,0,,,,,,,,,,Italian
17995,16,9,\N,R,21,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1961,20,Germany,578,1,0,,,,,,,,,,British
17996,8,4,\N,R,22,0.0,5,\N,\N,\N,\N,\N,\N,6,0,1961,20,Germany,578,1,0,,,,,,,,,,Swedish
18021,6,3,\N,R,14,0.0,23,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,American
18022,72,30,\N,R,15,0.0,19,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,Italian
18025,32,6,\N,R,18,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,Italian
18026,50,20,\N,R,19,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,Italian
18028,24,5,\N,R,21,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,British
18030,14,31,\N,R,23,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,British
18032,30,26,\N,R,25,0.0,5,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,British
18036,54,24,\N,R,29,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,Italian
18037,56,28,\N,R,30,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,German
18038,52,32,\N,R,31,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1961,14,Italy,162,1,0,,,,,,,,,,Italian
18058,19,12,\N,R,12,0.0,96,\N,\N,\N,\N,\N,\N,6,0,1961,46,USA,485,0,0,,,,,,,,,,British
18061,7,3,\N,R,15,0.0,58,\N,\N,\N,\N,\N,\N,6,0,1961,46,USA,485,0,0,,,,,,,,,,British
18065,18,9,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1961,46,USA,485,0,0,,,,,,,,,,British
18130,56,23,18,18,18,0.0,185,\N,\N,\N,\N,\N,\N,6,0,1960,19,USA,223,0,0,,,,,,,,,,American
18135,2,18,23,23,23,0.0,125,\N,\N,\N,\N,\N,\N,6,0,1960,19,USA,223,0,0,,,,,,,,,,American
18139,8,13,27,27,27,0.0,77,\N,\N,\N,\N,\N,\N,6,0,1960,19,USA,223,0,0,,,,,,,,,,American
18142,9,5,30,30,30,0.0,47,\N,\N,\N,\N,\N,\N,6,0,1960,19,USA,223,0,0,,,,,,,,,,American
18155,14,4,\N,R,10,0.0,54,\N,\N,\N,\N,\N,\N,6,0,1960,39,Netherlands,6,0,0,,,,,,,,,,Swedish
18156,1,13,\N,R,11,0.0,54,\N,\N,\N,\N,\N,\N,6,0,1960,39,Netherlands,6,0,0,,,,,,,,,,American
18160,8,7,\N,R,15,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1960,39,Netherlands,6,0,0,,,,,,,,,,British
18173,10,6,\N,R,7,0.0,35,\N,\N,\N,\N,\N,\N,6,0,1960,13,Belgium,401,1,0,,,,,,,,,,British
18178,30,18,\N,R,12,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1960,13,Belgium,401,1,0,,,,,,,,,,American
18179,6,7,\N,R,13,0.0,14,\N,\N,\N,\N,\N,\N,6,0,1960,13,Belgium,401,1,0,,,,,,,,,,Swedish
18181,8,12,\N,R,15,0.0,4,\N,\N,\N,\N,\N,\N,6,0,1960,13,Belgium,401,1,0,,,,,,,,,,American
18183,28,16,\N,R,17,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1960,13,Belgium,401,1,0,,,,,,,,,,American
18193,48,15,8,8,8,0.0,40,\N,\N,\N,\N,\N,\N,6,0,1960,55,France,88,0,1,,,,,,,,,,British
18198,8,8,\N,R,13,0.0,22,\N,\N,\N,\N,\N,\N,6,0,1960,55,France,88,0,1,,,,,,,,,,Swedish
18200,10,6,\N,R,15,0.0,17,\N,\N,\N,\N,\N,\N,6,0,1960,55,France,88,0,1,,,,,,,,,,American
18206,28,20,\N,W,21,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1960,55,France,88,0,1,,,,,,,,,,American
18207,34,21,\N,W,22,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1960,55,France,88,0,1,,,,,,,,,,British
18208,26,23,\N,W,23,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1960,55,France,88,0,1,,,,,,,,,,American
18229,17,20,\N,R,21,0.0,58,\N,\N,\N,\N,\N,\N,6,0,1960,9,UK,153,1,0,,,,,,,,,,British
18245,24,2,\N,R,12,0.0,25,\N,\N,\N,\N,\N,\N,6,0,1960,59,Portugal,28,0,2,,,,,,,,,,American
18248,20,13,\N,R,15,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1960,59,Portugal,28,0,2,,,,,,,,,,Swedish
18261,4,8,\N,R,13,0.0,27,\N,\N,\N,\N,\N,\N,6,0,1960,14,Italy,162,1,0,,,,,,,,,,Italian
18262,36,5,\N,R,14,0.0,26,\N,\N,\N,\N,\N,\N,6,0,1960,14,Italy,162,1,0,,,,,,,,,,Italian
18263,30,16,\N,R,15,0.0,23,\N,\N,\N,\N,\N,\N,6,0,1960,14,Italy,162,1,0,,,,,,,,,,British
18284,21,17,\N,R,19,0.0,20,\N,\N,\N,\N,\N,\N,6,0,1960,60,USA,470,0,0,,,,,,,,,,British
18285,16,3,\N,R,20,0.0,18,\N,\N,\N,\N,\N,\N,6,0,1960,60,USA,470,0,0,,,,,,,,,,American
18299,46,2,\N,R,11,0.0,24,\N,\N,\N,\N,\N,\N,6,0,1959,6,Monaco,7,1,2,,,,,,,,,,French
18330,57,28,\N,R,18,0.0,163,\N,\N,\N,\N,\N,\N,6,0,1959,19,USA,223,0,0,,,,,,,,,,American
18337,65,24,\N,R,25,0.0,109,\N,\N,\N,\N,\N,\N,6,0,1959,19,USA,223,0,0,,,,,,,,,,American
18345,6,20,\N,R,33,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1959,19,USA,223,0,0,,,,,,,,,,American
18359,5,10,\N,R,14,0.0,25,\N,\N,\N,\N,\N,\N,6,0,1959,39,Netherlands,6,0,0,,,,,,,,,,American
18360,4,13,\N,R,15,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1959,39,Netherlands,6,0,0,,,,,,,,,,British
18373,30,5,\N,R,13,0.0,31,\N,\N,\N,\N,\N,\N,6,0,1959,55,France,88,0,1,,,,,,,,,,French
18374,16,16,\N,R,14,0.0,20,\N,\N,\N,\N,\N,\N,6,0,1959,55,France,88,0,1,,,,,,,,,,British
18377,18,19,\N,R,17,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1959,55,France,88,0,1,,,,,,,,,,British
18381,4,6,\N,R,21,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1959,55,France,88,0,1,,,,,,,,,,Swedish
18422,3,5,\N,R,10,0.0,23,\N,\N,\N,\N,\N,\N,6,0,1959,61,Germany,53,0,1,,,,,,,,,,American
18440,7,5,\N,R,13,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1959,62,Portugal,158,0,2,,,,,,,,,,Swedish
18459,24,17,\N,R,16,0.0,44,\N,\N,\N,\N,\N,\N,6,0,1959,14,Italy,162,1,0,,,,,,,,,,British
18460,8,9,\N,R,17,0.0,22,\N,\N,\N,\N,\N,\N,6,0,1959,14,Italy,162,1,0,,,,,,,,,,New Zealander
18461,22,12,\N,R,18,0.0,18,\N,\N,\N,\N,\N,\N,6,0,1959,14,Italy,162,1,0,,,,,,,,,,British
18470,4,6,6,6,6,0.0,38,\N,\N,\N,\N,\N,\N,6,0,1959,63,USA,18,0,1,,,,,,,,,,German
18500,40,11,\N,R,7,0.0,91,\N,\N,\N,\N,\N,\N,6,0,1958,6,Monaco,7,1,2,,,,,,,,,,German
18505,28,8,\N,R,12,0.0,38,\N,\N,\N,\N,\N,\N,6,0,1958,6,Monaco,7,1,2,,,,,,,,,,British
18507,46,14,\N,R,14,0.0,28,\N,\N,\N,\N,\N,\N,6,0,1958,6,Monaco,7,1,2,,,,,,,,,,Italian
18508,30,1,\N,R,15,0.0,22,\N,\N,\N,\N,\N,\N,6,0,1958,6,Monaco,7,1,2,,,,,,,,,,British
18537,3,1,\N,R,13,0.0,46,\N,\N,\N,\N,\N,\N,6,0,1958,39,Netherlands,6,0,0,,,,,,,,,,British
18586,38,18,\N,R,11,0.0,22,\N,\N,\N,\N,\N,\N,6,0,1958,13,Belgium,401,1,0,,,,,,,,,,Spanish
18588,42,15,\N,R,13,0.0,12,\N,\N,\N,\N,\N,\N,6,0,1958,13,Belgium,401,1,0,,,,,,,,,,British
18593,2,9,\N,R,18,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1958,13,Belgium,401,1,0,,,,,,,,,,British
18594,30,3,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1958,13,Belgium,401,1,0,,,,,,,,,,American
18608,12,10,\N,R,14,0.0,35,\N,\N,\N,\N,\N,\N,6,0,1958,55,France,88,0,1,,,,,,,,,,British
18612,10,5,\N,R,18,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1958,55,France,88,0,1,,,,,,,,,,British
18614,28,17,\N,R,20,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1958,55,France,88,0,1,,,,,,,,,,American
18615,26,20,\N,R,21,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1958,55,France,88,0,1,,,,,,,,,,British
18625,3,11,\N,R,10,0.0,59,\N,\N,\N,\N,\N,\N,6,0,1958,9,UK,153,1,0,,,,,,,,,,German
18629,7,1,\N,R,14,0.0,25,\N,\N,\N,\N,\N,\N,6,0,1958,9,UK,153,1,0,,,,,,,,,,British
18630,17,5,\N,R,15,0.0,21,\N,\N,\N,\N,\N,\N,6,0,1958,9,UK,153,1,0,,,,,,,,,,British
18654,18,15,\N,R,19,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1958,20,Germany,578,1,0,,,,,,,,,,Dutch
18655,17,20,\N,R,20,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1958,20,Germany,578,1,0,,,,,,,,,,German
18657,19,18,\N,R,22,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1958,20,Germany,578,1,0,,,,,,,,,,British
18661,14,0,\N,W,26,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1958,20,Germany,578,1,0,,,,,,,,,,American
18674,18,13,\N,R,13,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1958,59,Portugal,28,0,2,,,,,,,,,,British
18676,30,15,\N,R,15,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1958,59,Portugal,28,0,2,,,,,,,,,,Italian
18684,42,21,\N,R,8,0.0,57,\N,\N,\N,\N,\N,\N,6,0,1958,14,Italy,162,1,0,,,,,,,,,,Italian
18685,22,20,\N,R,9,0.0,51,\N,\N,\N,\N,\N,\N,6,0,1958,14,Italy,162,1,0,,,,,,,,,,Italian
18687,24,18,\N,R,11,0.0,32,\N,\N,\N,\N,\N,\N,6,0,1958,14,Italy,162,1,0,,,,,,,,,,German
18717,10,7,\N,R,20,0.0,29,\N,\N,\N,\N,\N,\N,6,0,1958,64,Morocco,19,0,1,,,,,,,,2.0,street,British
18719,14,4,\N,R,22,0.0,26,\N,\N,\N,\N,\N,\N,6,0,1958,64,Morocco,19,0,1,,,,,,,,2.0,street,French
18721,20,15,\N,R,24,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1958,64,Morocco,19,0,1,,,,,,,,2.0,street,British
18722,36,9,\N,R,25,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1958,64,Morocco,19,0,1,,,,,,,,2.0,street,French
18743,24,9,\N,R,7,0.0,95,\N,\N,\N,\N,\N,\N,6,0,1957,6,Monaco,7,1,2,,,,,,,,,,German
18745,6,11,\N,R,9,0.0,60,\N,\N,\N,\N,\N,\N,6,0,1957,6,Monaco,7,1,2,,,,,,,,,,British
18788,52,3,\N,R,31,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1957,19,USA,223,0,0,,,,,,,,,,American
18798,8,9,\N,R,8,0.0,30,\N,\N,\N,\N,\N,\N,6,0,1957,53,France,81,0,1,,,,,,,,,,Argentine
18800,20,6,\N,R,10,0.0,25,\N,\N,\N,\N,\N,\N,6,0,1957,53,France,81,0,1,,,,,,,,,,British
18817,18,1,\N,R,12,0.0,51,\N,\N,\N,\N,\N,\N,6,0,1957,58,UK,20,0,1,,,,,,,,,,British
18818,2,4,\N,R,13,0.0,49,\N,\N,\N,\N,\N,\N,6,0,1957,58,UK,20,0,1,,,,,,,,,,Argentine
18819,24,16,\N,R,14,0.0,46,\N,\N,\N,\N,\N,\N,6,0,1957,58,UK,20,0,1,,,,,,,,,,British
18820,26,12,\N,R,15,0.0,44,\N,\N,\N,\N,\N,\N,6,0,1957,58,UK,20,0,1,,,,,,,,,,British
18841,20,15,\N,R,17,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1957,20,Germany,578,1,0,,,,,,,,,,Italian
18857,10,12,\N,R,9,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1957,65,Italy,129,0,1,,,,,,,,,,Spanish
18862,28,6,\N,R,14,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1957,65,Italy,129,0,1,,,,,,,,,,British
18864,12,13,\N,R,16,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1957,65,Italy,129,0,1,,,,,,,,,,Italian
18876,30,7,\N,R,12,0.0,62,\N,\N,\N,\N,\N,\N,6,0,1957,14,Italy,162,1,0,,,,,,,,,,British
18877,20,1,\N,R,13,0.0,49,\N,\N,\N,\N,\N,\N,6,0,1957,14,Italy,162,1,0,,,,,,,,,,British
18879,16,14,\N,R,15,0.0,47,\N,\N,\N,\N,\N,\N,6,0,1957,14,Italy,162,1,0,,,,,,,,,,British
18882,12,17,\N,R,18,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1957,14,Italy,162,1,0,,,,,,,,,,Italian
18889,2,7,\N,R,7,0.0,81,\N,\N,\N,\N,\N,\N,6,0,1956,25,Argentina,8,0,0,,,,,,,,,,British
18894,12,5,\N,R,12,0.0,24,\N,\N,\N,\N,\N,\N,6,0,1956,25,Argentina,8,0,0,,,,,,,,,,Argentine
18905,8,15,\N,R,10,0.0,72,\N,\N,\N,\N,\N,\N,6,0,1956,6,Monaco,7,1,2,,,,,,,,,,French
18911,10,0,\N,W,16,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1956,6,Monaco,7,1,2,,,,,,,,,,British
18912,12,0,\N,W,17,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1956,6,Monaco,7,1,2,,,,,,,,,,British
18913,34,0,\N,W,18,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1956,6,Monaco,7,1,2,,,,,,,,,,Monegasque
18933,24,2,\N,R,20,0.0,175,\N,\N,\N,\N,\N,\N,6,0,1956,19,USA,223,0,0,,,,,,,,,,American
18934,34,31,\N,R,21,0.0,173,\N,\N,\N,\N,\N,\N,6,0,1956,19,USA,223,0,0,,,,,,,,,,American
18938,54,24,\N,R,25,0.0,131,\N,\N,\N,\N,\N,\N,6,0,1956,19,USA,223,0,0,,,,,,,,,,American
18959,28,12,\N,R,13,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1956,13,Belgium,401,1,0,,,,,,,,,,Italian
18973,42,20,\N,R,12,0.0,41,\N,\N,\N,\N,\N,\N,6,0,1956,55,France,88,0,1,,,,,,,,,,French
18974,8,16,\N,R,13,0.0,40,\N,\N,\N,\N,\N,\N,6,0,1956,55,France,88,0,1,,,,,,,,,,Brazilian
18980,22,4,\N,R,19,0.0,5,\N,\N,\N,\N,\N,\N,6,0,1956,55,France,88,0,1,,,,,,,,,,American
18995,20,11,\N,R,14,0.0,74,\N,\N,\N,\N,\N,\N,6,0,1956,9,UK,153,1,0,,,,,,,,,,British
19003,29,20,\N,R,22,0.0,22,\N,\N,\N,\N,\N,\N,6,0,1956,9,UK,153,1,0,,,,,,,,,,British
19007,30,28,\N,R,26,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1956,9,UK,153,1,0,,,,,,,,,,Australian
19008,25,17,\N,R,27,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1956,9,UK,153,1,0,,,,,,,,,,British
19017,11,21,\N,R,8,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1956,20,Germany,578,1,0,,,,,,,,,,Belgian
19020,18,20,\N,R,11,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1956,20,Germany,578,1,0,,,,,,,,,,Italian
19028,14,17,\N,R,19,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1956,20,Germany,578,1,0,,,,,,,,,,Italian
19047,48,22,\N,R,16,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1956,14,Italy,162,1,0,,,,,,,,,,British
19051,34,8,\N,R,20,0.0,7,\N,\N,\N,\N,\N,\N,6,0,1956,14,Italy,162,1,0,,,,,,,,,,Italian
19055,8,21,\N,R,24,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1956,14,Italy,162,1,0,,,,,,,,,,Brazilian
19064,20,19,\N,R,8,0.0,54,\N,\N,\N,\N,\N,\N,6,0,1955,25,Argentina,8,0,0,,,,,,,,,,Italian
19067,14,14,\N,R,11,0.0,36,\N,\N,\N,\N,\N,\N,6,0,1955,25,Argentina,8,0,0,,,,,,,,,,French
19089,46,18,\N,R,12,0.0,68,\N,\N,\N,\N,\N,\N,6,0,1955,6,Monaco,7,1,2,,,,,,,,,,American
19094,4,10,\N,R,17,0.0,24,\N,\N,\N,\N,\N,\N,6,0,1955,6,Monaco,7,1,2,,,,,,,,,,French
19117,99,24,\N,R,17,0.0,168,\N,\N,\N,\N,\N,\N,6,0,1955,19,USA,223,0,0,,,,,,,,,,American
19123,49,23,\N,R,23,0.0,111,\N,\N,\N,\N,\N,\N,6,0,1955,19,USA,223,0,0,,,,,,,,,,American
19133,5,15,\N,R,33,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1955,19,USA,223,0,0,,,,,,,,,,American
19176,6,6,\N,R,11,0.0,47,\N,\N,\N,\N,\N,\N,6,0,1955,58,UK,20,0,1,,,,,,,,,,Argentine
19177,40,25,\N,R,12,0.0,30,\N,\N,\N,\N,\N,\N,6,0,1955,58,UK,20,0,1,,,,,,,,,,Australian
19190,34,21,\N,W,25,0.0,0,\N,\N,\N,\N,\N,\N,6,0,1955,58,UK,20,0,1,,,,,,,,,,British
19204,16,2,\N,R,14,1.0,27,\N,\N,\N,\N,\N,\N,6,0,1955,14,Italy,162,1,0,,,,,,,,,,British
19205,26,19,\N,R,15,0.0,26,\N,\N,\N,\N,\N,\N,6,0,1955,14,Italy,162,1,0,,,,,,,,,,French
19209,24,22,\N,R,19,0.0,7,\N,\N,\N,\N,\N,\N,6,0,1955,14,Italy,162,1,0,,,,,,,,,,French
19225,4,6,\N,R,12,0.0,48,\N,\N,\N,\N,\N,\N,6,0,1954,25,Argentina,8,0,0,,,,,,,,,,Argentine
19257,99,30,\N,R,26,0.0,130,\N,\N,\N,\N,\N,\N,6,0,1954,19,USA,223,0,0,,,,,,,,,,American
19263,15,15,\N,R,32,0.0,79,\N,\N,\N,\N,\N,\N,6,0,1954,19,USA,223,0,0,,,,,,,,,,American
19273,16,10,\N,R,9,0.0,14,\N,\N,\N,\N,\N,\N,6,0,1954,13,Belgium,401,1,0,,,,,,,,,,Belgian
19275,28,4,\N,R,11,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1954,13,Belgium,401,1,0,,,,,,,,,,Argentine
19276,6,2,\N,R,12,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1954,13,Belgium,401,1,0,,,,,,,,,,Argentine
19277,2,14,\N,R,13,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1954,13,Belgium,401,1,0,,,,,,,,,,American
19286,4,9,\N,R,8,0.0,36,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,French
19287,36,13,\N,R,9,0.0,27,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,French
19289,16,11,\N,R,11,0.0,24,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,Argentine
19292,22,7,\N,R,14,1.0,16,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,German
19294,2,4,\N,R,16,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,Argentine
19295,32,15,\N,R,17,0.0,10,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,British
19296,30,20,\N,R,18,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,Belgian
19297,6,8,\N,R,19,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,British
19298,26,18,\N,R,20,0.0,8,\N,\N,\N,\N,\N,\N,6,0,1954,55,France,88,0,1,,,,,,,,,,French
19321,32,27,\N,R,21,0.0,40,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,Italian
19323,12,14,\N,R,23,0.0,25,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,British
19324,31,30,\N,R,24,0.0,21,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,Italian
19326,20,11,\N,R,26,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,British
19327,14,15,\N,R,27,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,French
19329,30,25,\N,R,29,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,British
19330,15,31,\N,R,30,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1954,9,UK,153,1,0,,,,,,,,,,French
19346,22,21,\N,R,14,0.0,8,\N,\N,\N,\N,\N,\N,6,0,1954,20,Germany,578,1,0,,,,,,,,,,German
19365,26,4,\N,R,10,0.0,33,\N,\N,\N,\N,\N,\N,6,0,1954,66,Switzerland,551,0,1,,,,,,,,,,French
19384,34,2,\N,R,12,0.0,48,\N,\N,\N,\N,\N,\N,6,0,1954,14,Italy,162,1,0,,,,,,,,,,Italian
19390,6,15,\N,R,18,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1954,14,Italy,162,1,0,,,,,,,,,,French
19392,44,12,\N,R,20,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1954,14,Italy,162,1,0,,,,,,,,,,French
19404,22,21,\N,R,11,0.0,57,\N,\N,\N,\N,\N,\N,6,0,1954,67,Spain,85,0,2,,,,,,,,,,Swiss
19407,48,16,\N,R,14,0.0,37,\N,\N,\N,\N,\N,\N,6,0,1954,67,Spain,85,0,2,,,,,,,,,,French
19411,30,19,\N,R,18,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1954,67,Spain,85,0,2,,,,,,,,,,American
19414,20,17,\N,R,21,0.0,2,\N,\N,\N,\N,\N,\N,6,0,1954,67,Spain,85,0,2,,,,,,,,,,French
19444,88,4,13,13,13,0.0,184,\N,\N,\N,\N,\N,\N,6,0,1953,19,USA,223,0,0,,,,,,,,,,American
19457,21,8,\N,R,26,0.0,86,\N,\N,\N,\N,\N,\N,6,0,1953,19,USA,223,0,0,,,,,,,,,,American
19475,28,14,\N,R,11,0.0,63,\N,\N,\N,\N,\N,\N,6,0,1953,39,Netherlands,6,0,0,,,,,,,,,,British
19482,26,11,\N,R,18,0.0,14,\N,\N,\N,\N,\N,\N,6,0,1953,39,Netherlands,6,0,0,,,,,,,,,,British
19496,22,17,\N,R,13,0.0,19,\N,\N,\N,\N,\N,\N,6,0,1953,13,Belgium,401,1,0,,,,,,,,,,British
19497,12,4,\N,R,14,0.0,16,\N,\N,\N,\N,\N,\N,6,0,1953,13,Belgium,401,1,0,,,,,,,,,,Italian
19498,4,1,\N,R,15,0.0,13,\N,\N,\N,\N,\N,\N,6,0,1953,13,Belgium,401,1,0,,,,,,,,,,Argentine
19500,16,14,\N,R,17,0.0,9,\N,\N,\N,\N,\N,\N,6,0,1953,13,Belgium,401,1,0,,,,,,,,,,French
19502,34,20,\N,R,19,0.0,3,\N,\N,\N,\N,\N,\N,6,0,1953,13,Belgium,401,1,0,,,,,,,,,,Belgian
19519,24,2,\N,R,16,0.0,42,\N,\N,\N,\N,\N,\N,6,0,1953,55,France,88,0,1,,,,,,,,,,Italian
19522,34,15,\N,R,19,0.0,18,\N,\N,\N,\N,\N,\N,6,0,1953,55,France,88,0,1,,,,,,,,,,French
19526,6,20,\N,R,23,0.0,4,\N,\N,\N,\N,\N,\N,6,0,1953,55,France,88,0,1,,,,,,,,,,American
19542,26,7,\N,R,14,0.0,65,\N,\N,\N,\N,\N,\N,6,0,1953,9,UK,153,1,0,,,,,,,,,,Argentine
19572,4,6,\N,R,17,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1953,20,Germany,578,1,0,,,,,,,,,,Italian
19573,38,17,\N,R,18,0.0,15,\N,\N,\N,\N,\N,\N,6,0,1953,20,Germany,578,1,0,,,,,,,,,,British
19580,11,10,\N,R,25,0.0,6,\N,\N,\N,\N,\N,\N,6,0,1953,20,Germany,578,1,0,,,,,,,,,,American
19586,15,13,\N,R,31,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1953,20,Germany,578,1,0,,,,,,,,,,British
19601,36,5,\N,R,12,0.0,46,\N,\N,\N,\N,\N,\N,6,0,1953,66,Switzerland,551,0,1,,,,,,,,,,Argentine
19604,30,10,\N,R,15,0.0,29,\N,\N,\N,\N,\N,\N,6,0,1953,66,Switzerland,551,0,1,,,,,,,,,,Italian
19605,16,15,\N,R,16,0.0,29,\N,\N,\N,\N,\N,\N,6,0,1953,66,Switzerland,551,0,1,,,,,,,,,,British
19606,38,17,\N,R,17,0.0,17,\N,\N,\N,\N,\N,\N,6,0,1953,66,Switzerland,551,0,1,,,,,,,,,,Swiss
19607,14,16,\N,R,18,0.0,1,\N,\N,\N,\N,\N,\N,6,0,1953,66,Switzerland,551,0,1,,,,,,,,,,Belgian
19629,58,9,\N,R,20,0.0,70,\N,\N,\N,\N,\N,\N,6,0,1953,14,Italy,162,1,0,,,,,,,,,,Swiss
19633,12,20,\N,R,24,0.0,40,\N,\N,\N,\N,\N,\N,6,0,1953,14,Italy,162,1,0,,,,,,,,,,Italian
